asset_id,card_name,alt_url,year,set,card_number,subject,variety,grading_company,grade,first_seen,last_seen
4f1373b6-863f-4842-a068-c582e3de7aeb,2015 Breakthrough English Brigette #161,https://alt.xyz/research/4f1373b6-863f-4842-a068-c582e3de7aeb,2015,Breakthrough,161,Brigette,English,PSA,10.0,2026-09-11,2026-09-11
4f13e093-2432-4d65-b724-e95a13900002,2006 Pokemon Organized Play Series 4 Sceptile #5,https://alt.xyz/research/4f13e093-2432-4d65-b724-e95a13900002,2006,Pokemon Organized Play Series 4,5,Sceptile,,PSA,10.0,2026-09-11,2026-09-11
4f168f40-d15b-4a9e-9514-59ef2454ac3f,2024 High Class Pack: Terastal Fest Ex - Sv8a - Japanese Jirachi #108,https://alt.xyz/research/4f168f40-d15b-4a9e-9514-59ef2454ac3f,2024,High Class Pack: Terastal Fest Ex - Sv8a - Japanese,108,Jirachi,,PSA,10.0,2026-09-11,2026-09-11
4f169fb4-6c6c-4b72-b3ff-ada0dc0b0b18,1999 Pokemon Fossil 1st Edition Weezing #45,https://alt.xyz/research/4f169fb4-6c6c-4b72-b3ff-ada0dc0b0b18,1999,Pokemon Fossil,45,Weezing,1st Edition,PSA,10.0,2026-09-11,2026-09-11
4f16b270-8bf0-4cd8-899a-7a93c9a0f207,2022 Pokemon Sword and Shield High Class Pack Vstar Universe Japanese Level Ball #143,https://alt.xyz/research/4f16b270-8bf0-4cd8-899a-7a93c9a0f207,2022,Pokemon Sword and Shield High Class Pack Vstar Universe Japanese,143,Level Ball,,PSA,10.0,2026-09-11,2026-09-11
4f188c2f-f5d0-490e-8732-40348be767ce,2000 Pokemon Movie Introductions #13,https://alt.xyz/research/4f188c2f-f5d0-490e-8732-40348be767ce,2000,Pokemon Movie,13,Introductions,,PSA,10.0,2026-09-11,2026-09-11
4f188d08-d897-44df-97a0-afbeee25e5ed,2024 Pokemon Scarlet and Violet Surging Sparks Spanish Special Illustration Rare Pikachu Ex #238,https://alt.xyz/research/4f188d08-d897-44df-97a0-afbeee25e5ed,2024,Pokemon Scarlet and Violet Surging Sparks Spanish,238,Pikachu Ex,Special Illustration Rare,PSA,10.0,2026-09-11,2026-09-17
4f194f2c-ca63-4a27-947a-122d08b43461,2000 Chrome Series 1 English Spectra-Chrome (On Back of Card) (Topps Chrome Stamp On Front of Card) Nidorina #30,https://alt.xyz/research/4f194f2c-ca63-4a27-947a-122d08b43461,2000,Chrome Series 1,30,Nidorina,English Spectra-Chrome (On Back of Card) (Topps Chrome Stamp On Front of Card),PSA,10.0,2026-09-11,2026-09-11
4f19df50-b911-4de4-84c3-4602ad924317,2023 Pokemon Scarlet and Violet High Class Pack Shiny Treasure Ex Japanese Tinkatink #094,https://alt.xyz/research/4f19df50-b911-4de4-84c3-4602ad924317,2023,Pokemon Scarlet and Violet High Class Pack Shiny Treasure Ex Japanese,094,Tinkatink,,PSA,10.0,2026-09-11,2026-09-11
4f1bda21-0fbd-4a0b-97f7-900471fa5457,1999 Pokemon Promo Japanese Ana Airlines Articuno,https://alt.xyz/research/4f1bda21-0fbd-4a0b-97f7-900471fa5457,1999,Pokemon Promo,,Articuno,Japanese Ana Airlines,PSA,10.0,2026-09-11,2026-09-17
4f1d0cba-6b96-40f4-8123-30e739982098,2007 Pokemon Diamond & Pearl Manaphy #9,https://alt.xyz/research/4f1d0cba-6b96-40f4-8123-30e739982098,2007,Pokemon Diamond & Pearl,9,Manaphy,,PSA,10.0,2026-09-11,2026-09-11
4f1f3169-3417-4d38-8556-30936a2661b3,2022 Pokemon Sword and Shield Lost Origin Reverse Foil Haunter #65,https://alt.xyz/research/4f1f3169-3417-4d38-8556-30936a2661b3,2022,Pokemon Sword and Shield Lost Origin Reverse Foil,65,Haunter,,PSA,10.0,2026-09-11,2026-09-11
4f244ef2-2247-4eb4-8479-2b9cbb7c4a88,2003 Pokemon Skyridge Holo Celebi #145,https://alt.xyz/research/4f244ef2-2247-4eb4-8479-2b9cbb7c4a88,2003,Pokemon Skyridge,145,Celebi,Holo,PSA,10.0,2026-09-11,2026-09-17
4f2bc10a-d389-4a6f-8dd0-fc7098fa1a2b,2011 Pokemon Call of Legends Holo Espeon #4,https://alt.xyz/research/4f2bc10a-d389-4a6f-8dd0-fc7098fa1a2b,2011,Pokemon Call of Legends,4,Espeon,Holo,PSA,10.0,2026-09-11,2026-09-17
4f2c033b-6723-409d-bd69-0bb0a84000e2,2023 Pokemon Scarlet and Violet High Class Pack Shiny Treasure Ex Japanese Annihilape #102,https://alt.xyz/research/4f2c033b-6723-409d-bd69-0bb0a84000e2,2023,Pokemon Scarlet and Violet High Class Pack Shiny Treasure Ex Japanese,102,Annihilape,,PSA,10.0,2026-09-11,2026-09-11
4f2c2b8b-932d-459e-bd10-465da7096ed4,2025 Black Bolt - Blk En - English Illustration Rare Holo Timburr #125,https://alt.xyz/research/4f2c2b8b-932d-459e-bd10-465da7096ed4,2025,Black Bolt - Blk En - English,125,Timburr,Illustration Rare Holo,PSA,10.0,2026-09-11,2026-09-11
4f2de814-6588-4b6f-9159-f28258ad2f2f,1996 Pokemon Base Set Japanese Charmander #004,https://alt.xyz/research/4f2de814-6588-4b6f-9159-f28258ad2f2f,1996,Pokemon Base Set Japanese,004,Charmander,,PSA,10.0,2026-09-11,2026-09-17
4f2eb402-5400-406d-a20e-bb00080f5f7f,2025 Card Game Mega Inferno X Korean Oricorio Ex #111,https://alt.xyz/research/4f2eb402-5400-406d-a20e-bb00080f5f7f,2025,Card Game Mega Inferno X Korean,111,Oricorio Ex,,PSA,10.0,2026-09-11,2026-09-11
4f2eb94f-b322-4bec-8e2c-8d5e4181bbcc,2008 Pokemon Bonds To the End of Time 1st Edition Japanese Eevee #68,https://alt.xyz/research/4f2eb94f-b322-4bec-8e2c-8d5e4181bbcc,2008,Pokemon Bonds To the End of Time 1st Edition Japanese,68,Eevee,,PSA,10.0,2026-09-11,2026-09-17
4f318eaf-75d4-4cf5-a044-adfa27d624b9,2017 Pokemon Sun and Moon Burning Shadows Sandygast #61,https://alt.xyz/research/4f318eaf-75d4-4cf5-a044-adfa27d624b9,2017,Pokemon Sun and Moon Burning Shadows,61,Sandygast,,PSA,10.0,2026-09-11,2026-09-11
4f31b63b-66ce-42f1-a2c9-466399006e47,1999 Pokemon Tv Animation Series 1 Rainbow Foil Pidgeot #18,https://alt.xyz/research/4f31b63b-66ce-42f1-a2c9-466399006e47,1999,Pokemon Tv Animation Series 1 Rainbow Foil,18,Pidgeot,,PSA,10.0,2026-09-11,2026-09-11
4f33ee17-72e6-46fd-8ec2-e08aa88bb984,2025 Chrome Sapphire Edition Spongebob Squarepants Sapphire Selections Gary #SS8,https://alt.xyz/research/4f33ee17-72e6-46fd-8ec2-e08aa88bb984,2025,Chrome Sapphire Edition Spongebob Squarepants Sapphire Selections,SS8,Gary,,PSA,10.0,2026-09-11,2026-09-11
4f388feb-de0c-43c9-9f13-9cc3eac05585,2022 Black Star Promos - Sword & Shield English Holiday Calendar (Snowflake Stamp) Holo Pikachu #SWSH153,https://alt.xyz/research/4f388feb-de0c-43c9-9f13-9cc3eac05585,2022,Black Star Promos - Sword & Shield,SWSH153,Pikachu,English Holiday Calendar (Snowflake Stamp) Holo,PSA,10.0,2026-09-11,2026-09-17
4f3ac1d3-fbe5-4ff7-b7e2-851cdbd36f4f,2023 Classic Pokemon Trading Card Game Blastoise and Suicune Ex Deck Japanese Boss's Orders #29,https://alt.xyz/research/4f3ac1d3-fbe5-4ff7-b7e2-851cdbd36f4f,2023,Classic,29,Boss's Orders,Pokemon Trading Card Game  Blastoise and Suicune Ex Deck Japanese,PSA,10.0,2026-09-11,2026-09-11
4f3b5ba0-9850-4afd-8730-f3ecf1758371,2000 Gym Challenge - 1st Edition English Giovanni's Nidoqueen #23,https://alt.xyz/research/4f3b5ba0-9850-4afd-8730-f3ecf1758371,2000,Gym Challenge - 1st Edition,23,Giovanni's Nidoqueen,English,PSA,10.0,2026-09-11,2026-09-11
4f3bdd67-d440-44ed-a8b8-c9b4c7f5f705,2022 Pokemon Sword and Shield Space Juggler Japanese Origin Forme Palkia Vstar #023,https://alt.xyz/research/4f3bdd67-d440-44ed-a8b8-c9b4c7f5f705,2022,Pokemon Sword and Shield Space Juggler Japanese,023,Origin Forme Palkia Vstar,,PSA,10.0,2026-09-11,2026-09-17
4f3d4fb1-53f5-4f09-bc8f-1acd6944ba0b,2019 Pokemon Sun and Moon Detective Pikachu Holo Charizard #5,https://alt.xyz/research/4f3d4fb1-53f5-4f09-bc8f-1acd6944ba0b,2019,Pokemon Sun and Moon Detective Pikachu,5,Charizard,Holo,PSA,10.0,2026-09-11,2026-09-17
4f41889a-516b-48a2-a14e-ce92d4c50c8e,2002 Pokemon Expedition Reverse Holo Caterpie #96,https://alt.xyz/research/4f41889a-516b-48a2-a14e-ce92d4c50c8e,2002,Pokemon Expedition,96,Caterpie,Reverse Holo,PSA,10.0,2026-09-11,2026-09-11
4f45eb1f-c044-47f1-bf2c-c61de40fb9f9,2024 Pokemon Scarlet and Violet Surging Sparks Illustration Rare Stunfisk #202,https://alt.xyz/research/4f45eb1f-c044-47f1-bf2c-c61de40fb9f9,2024,Pokemon Scarlet and Violet Surging Sparks,202,Stunfisk,Illustration Rare,PSA,10.0,2026-09-11,2026-09-11
4f46a836-c95f-4b81-9203-035f8369eeb4,2016 Pokemon XY Evolutions Pokedex #82,https://alt.xyz/research/4f46a836-c95f-4b81-9203-035f8369eeb4,2016,Pokemon XY Evolutions,82,Pokedex,,PSA,10.0,2026-09-11,2026-09-11
4f4f5dbc-0fda-4746-8b7c-8f3cc6218e21,1997 Pokemon Jungle Japanese Holo Venonat #48,https://alt.xyz/research/4f4f5dbc-0fda-4746-8b7c-8f3cc6218e21,1997,Pokemon Jungle,48,Venonat,Japanese Holo,PSA,10.0,2026-09-11,2026-09-11
4f4fd1c3-9d94-4f87-9638-7951bedc79a2,2003 Pokemon Skyridge Reverse Holo Granbull #61,https://alt.xyz/research/4f4fd1c3-9d94-4f87-9638-7951bedc79a2,2003,Pokemon Skyridge,61,Granbull,Reverse Holo,PSA,10.0,2026-09-11,2026-09-11
4f50ac61-09ed-454a-9830-dd51d64ae7a8,2021 Pokemon Sword and Shield Silver Lance Japanese Sandaconda V #76,https://alt.xyz/research/4f50ac61-09ed-454a-9830-dd51d64ae7a8,2021,Pokemon Sword and Shield Silver Lance Japanese,76,Sandaconda V,,PSA,10.0,2026-09-11,2026-09-11
4f521efb-81e3-420f-a4a8-8c01eb176c61,2021 Pokemon Sword and Shield Black Star Promo Celebrations Ultra Premium Collection Pikachu V #SWSH145,https://alt.xyz/research/4f521efb-81e3-420f-a4a8-8c01eb176c61,2021,Pokemon Sword and Shield Black Star Promo,SWSH145,Pikachu V,Celebrations Ultra Premium Collection,PSA,10.0,2026-09-11,2026-09-17
4f57a7e7-9d41-4329-8f2d-8839a683f394,2003 Pokemon Ex Sandstorm Reverse Holo Onix Onix #71,https://alt.xyz/research/4f57a7e7-9d41-4329-8f2d-8839a683f394,2003,Pokemon Ex Sandstorm,71,Onix Onix,Reverse Holo,PSA,10.0,2026-09-11,2026-09-11
4f5bc300-2951-4911-a328-50fc31a69a9a,2000 Topps Pokemon Tv Animation Series 3 Rainbow Foil Articuno #144,https://alt.xyz/research/4f5bc300-2951-4911-a328-50fc31a69a9a,2000,Topps,144,Articuno,Pokemon Tv Animation Series 3 Rainbow Foil,PSA,10.0,2026-09-11,2026-09-17
4f5d6793-a630-4495-b685-473d08db7185,2021 Pokemon Sword and Shield Fusion Arts Thai Mew V Sr #106,https://alt.xyz/research/4f5d6793-a630-4495-b685-473d08db7185,2021,Pokemon Sword and Shield Fusion Arts Thai,106,Mew V Sr,,PSA,10.0,2026-09-12,2026-09-17
4f5fa536-e496-4e7d-b391-b7a62e0ecfcb,2003 Skyridge English Reverse Holo Hoothoot #65,https://alt.xyz/research/4f5fa536-e496-4e7d-b391-b7a62e0ecfcb,2003,Skyridge,65,Hoothoot,English Reverse Holo,PSA,10.0,2026-09-11,2026-09-11
4f6170a0-d191-4eb4-a7ed-a337a416f70c,2023 Pokemon Scarlet and Violet Ancient Roar Japanese Special Art Rare Mela #92,https://alt.xyz/research/4f6170a0-d191-4eb4-a7ed-a337a416f70c,2023,Pokemon Scarlet and Violet Ancient Roar Japanese,92,Mela,Special Art Rare,PSA,10.0,2026-09-11,2026-09-11
4f62076c-5844-44a8-b0ee-2e8a7d4d1c22,2001 Pokemon Vs Japanese 1st Edition Clair's Jynx #47,https://alt.xyz/research/4f62076c-5844-44a8-b0ee-2e8a7d4d1c22,2001,Pokemon Vs,47,Clair's Jynx,Japanese 1st Edition,PSA,10.0,2026-09-11,2026-09-11
4f6257f3-eb6b-4d40-9461-ecdc710cf989,2021 Pokemon Sword and Shield Battle Styles Holo Entei #20,https://alt.xyz/research/4f6257f3-eb6b-4d40-9461-ecdc710cf989,2021,Pokemon Sword and Shield Battle Styles,20,Entei,Holo,PSA,10.0,2026-09-11,2026-09-17
4f6288e9-0774-447d-83a9-48f11d9a2dd3,2018 Pokemon Sun and Moon Celestial Storm Rayquaza Gx #109,https://alt.xyz/research/4f6288e9-0774-447d-83a9-48f11d9a2dd3,2018,Pokemon Sun and Moon Celestial Storm,109,Rayquaza Gx,,PSA,10.0,2026-09-11,2026-09-17
4f62cdde-8264-4d88-b079-e04aff42127b,2008 Pokemon Dp Entry Pack Dpt Palkia Half Deck 1st Edition Japanese Palkia Lv.72 #005,https://alt.xyz/research/4f62cdde-8264-4d88-b079-e04aff42127b,2008,Pokemon Dp Entry Pack Dpt Palkia Half Deck 1st Edition Japanese,005,Palkia Lv.72,,PSA,10.0,2026-09-12,2026-09-17
4f637348-a37b-4ab0-bc36-c98a30f1c64a,2002 Pokemon the Town On No Map Japanese 1st Edition Holo Magneton #74,https://alt.xyz/research/4f637348-a37b-4ab0-bc36-c98a30f1c64a,2002,Pokemon the Town On No Map,74,Magneton,Japanese 1st Edition Holo,PSA,10.0,2026-09-11,2026-09-11
4f641876-24a2-4319-842e-0c7f92cb5391,2023 Zenith Pokemon Sword and Shield Crown German Galarian Gallery Arceus Vstar Ggs #GG70,https://alt.xyz/research/4f641876-24a2-4319-842e-0c7f92cb5391,2023,Zenith,GG70,Arceus Vstar Ggs,Pokemon Sword and Shield Crown  German Galarian Gallery,PSA,10.0,2026-09-11,2026-09-11
4f65f1ae-bbc4-4aa9-a03b-d3e3151a1d1c,2021 Pokemon Sword and Shield Battle Styles Secret Rare Rapid Strike Urshifu Vmax #170,https://alt.xyz/research/4f65f1ae-bbc4-4aa9-a03b-d3e3151a1d1c,2021,Pokemon Sword and Shield Battle Styles,170,Rapid Strike Urshifu Vmax,Secret Rare,PSA,10.0,2026-09-11,2026-09-11
4f68a93f-2f93-437a-82b9-ccce171428f3,2016 Pokemon XY Generations Holo Venusaur Ex #1,https://alt.xyz/research/4f68a93f-2f93-437a-82b9-ccce171428f3,2016,Pokemon XY Generations,1,Venusaur Ex,Holo,PSA,10.0,2026-09-11,2026-09-17
4f6a6c29-f30e-4309-8258-580d8208de9f,2014 Pokemon Phantom Gate 1st Edition Japanese Swadloon #6,https://alt.xyz/research/4f6a6c29-f30e-4309-8258-580d8208de9f,2014,Pokemon Phantom Gate 1st Edition Japanese,6,Swadloon,,PSA,10.0,2026-09-11,2026-09-11
4f6b9f23-d716-4b91-a27e-51b73552a94a,2008 Pokemon Diamond and Pearl Majestic Dawn Reverse Holo Glameow #65,https://alt.xyz/research/4f6b9f23-d716-4b91-a27e-51b73552a94a,2008,Pokemon Diamond and Pearl Majestic Dawn,65,Glameow,Reverse Holo,PSA,10.0,2026-09-11,2026-09-11
4f6d58f3-648b-4e8c-b783-36e5b817f8a8,2009 Pokemon Platinum Arceus German Reverse Holo Charizard #1,https://alt.xyz/research/4f6d58f3-648b-4e8c-b783-36e5b817f8a8,2009,Pokemon Platinum Arceus,1,Charizard,German Reverse Holo,PSA,10.0,2026-09-12,2026-09-17
4f6d9f01-9e1a-469e-bd96-3f189456840a,2019 Pokemon Sun and Moon Hidden Fates Alolan Ninetales Gx #SV53,https://alt.xyz/research/4f6d9f01-9e1a-469e-bd96-3f189456840a,2019,Pokemon Sun and Moon Hidden Fates,SV53,Alolan Ninetales Gx,Shiny Vault,PSA,10.0,2026-09-11,2026-09-17
4f6e054d-061e-4f1b-94f0-903013893a65,2000 Topps Chrome Pokemon Tv Mew #151,https://alt.xyz/research/4f6e054d-061e-4f1b-94f0-903013893a65,2000,Topps Chrome Pokemon Tv,151,Mew,,PSA,10.0,2026-09-11,2026-09-17
4f6e34d5-befb-4a3f-a1f7-8fa2d489b729,2019 Pokemon Sm Black Star Promo Flareon Gx Special Collection Flareon Gx #SM171,https://alt.xyz/research/4f6e34d5-befb-4a3f-a1f7-8fa2d489b729,2019,Pokemon Sm Black Star Promo,SM171,Flareon Gx,Flareon Gx Special Collection,PSA,10.0,2026-09-11,2026-09-17
4f6fe1cc-9f67-4b30-8601-b06217148bc3,2007 Pokemon Diamond and Pearl Secret Wonders Reverse Holo Charizard #3,https://alt.xyz/research/4f6fe1cc-9f67-4b30-8601-b06217148bc3,2007,Pokemon Diamond and Pearl Secret Wonders,3,Charizard,Reverse Holo,PSA,10.0,2026-09-11,2026-09-17
4f70b031-ecab-4835-9b04-b273406e968c,2023 Pokemon Scarlet and Violet Strength Expansion Pack 151 Japanese Reverse Holo Pikachu #25,https://alt.xyz/research/4f70b031-ecab-4835-9b04-b273406e968c,2023,Pokemon Scarlet and Violet Strength Expansion Pack 151 Japanese,25,Pikachu,Reverse Holo,PSA,10.0,2026-09-11,2026-09-17
4f71558a-f7c2-42ea-b229-6777e4490676,2019 Pokemon Sun and Moon Remix Bout Japanese Alolan Persian Gx #77,https://alt.xyz/research/4f71558a-f7c2-42ea-b229-6777e4490676,2019,Pokemon Sun and Moon Remix Bout,77,Alolan Persian Gx,Japanese,PSA,10.0,2026-09-11,2026-09-11
4f71ecb0-993c-4e01-8083-dff3572e88f2,2020 Pokemon Sword and Shield Vivid Voltage Secret Rare Allister #192,https://alt.xyz/research/4f71ecb0-993c-4e01-8083-dff3572e88f2,2020,Pokemon Sword and Shield Vivid Voltage,192,Allister,Secret Rare,PSA,10.0,2026-09-11,2026-09-11
4f71f5a1-d18f-4f9c-a41c-17637140d4d7,2019 Mcdonald's Pokemon Collection Confetti Holofoil Onix #9,https://alt.xyz/research/4f71f5a1-d18f-4f9c-a41c-17637140d4d7,2019,Mcdonald's,9,Onix,Pokemon  Collection Confetti Holofoil,PSA,10.0,2026-09-11,2026-09-11
4f743e1c-0914-4efd-90b0-e772f2831fc2,2022 Pokemon Start Deck 100 Japanese Galarian Zapdos V #217,https://alt.xyz/research/4f743e1c-0914-4efd-90b0-e772f2831fc2,2022,Pokemon Start Deck 100 Japanese,217,Galarian Zapdos V,,PSA,10.0,2026-09-12,2026-09-17
4f75be44-08bf-42ef-9db5-723cc5db2ba9,2024 Pokemon Sword and Shield Polychromatic Gathering Source Simplified Chinese Hyper Rare 25 Card Pack Mew Vmax #162,https://alt.xyz/research/4f75be44-08bf-42ef-9db5-723cc5db2ba9,2024,Pokemon Sword and Shield Polychromatic Gathering Source Simplified Chinese,162,Mew Vmax,Hyper Rare 25 Card Pack,PSA,10.0,2026-09-11,2026-09-17
4f76134f-0791-42da-9067-6539a1ccc723,2024 Twilight Masquerade - Twm En English Glaceon #54,https://alt.xyz/research/4f76134f-0791-42da-9067-6539a1ccc723,2024,Twilight Masquerade - Twm En,54,Glaceon,English,PSA,10.0,2026-09-11,2026-09-17
4f781242-6fc4-4055-9444-e929c1f7d914,2005 Pokemon Ex Delta Species Reverse Holo Eevee #68,https://alt.xyz/research/4f781242-6fc4-4055-9444-e929c1f7d914,2005,Pokemon Ex Delta Species,68,Eevee,Reverse Holo,PSA,10.0,2026-09-11,2026-09-17
4f79bf17-30c6-4788-897f-674747848928,2001 Pokemon Neo Discovery 1st Edition Poliwhirl #44,https://alt.xyz/research/4f79bf17-30c6-4788-897f-674747848928,2001,Pokemon Neo Discovery,44,Poliwhirl,1st Edition,PSA,10.0,2026-09-11,2026-09-11
4f7a73ee-3dcb-4509-bb8d-aa678994462d,1999 Pokemon Tv Animation Series 1 Rainbow Foil Golem #76,https://alt.xyz/research/4f7a73ee-3dcb-4509-bb8d-aa678994462d,1999,Pokemon Tv Animation Series 1 Rainbow Foil,76,Golem,,PSA,10.0,2026-09-11,2026-09-11
4f7a9c93-f3ec-4709-824e-2c3d5469249b,1998 Pokemon Vending Series Three Japanese Ponyta #77,https://alt.xyz/research/4f7a9c93-f3ec-4709-824e-2c3d5469249b,1998,Pokemon Vending Series Three Japanese,77,Ponyta,,PSA,10.0,2026-09-11,2026-09-11
4f7b09d8-7fe9-42a0-a0d3-5753301ab247,2023 Pokemon Scarlet and Violet Strength Expansion Pack 151 Chinese Cantonese Squirtle Ar #170,https://alt.xyz/research/4f7b09d8-7fe9-42a0-a0d3-5753301ab247,2023,Pokemon Scarlet and Violet Strength Expansion Pack 151 Chinese Cantonese,170,Squirtle Ar,,PSA,10.0,2026-09-12,2026-09-17
4f7b53c1-b692-48c4-ac76-df3c2109ff83,2004 Pokemon Organized Play Series 1 Plusle #13,https://alt.xyz/research/4f7b53c1-b692-48c4-ac76-df3c2109ff83,2004,Pokemon Organized Play Series 1,13,Plusle,,PSA,10.0,2026-09-11,2026-09-11
4f7df6e6-d343-476a-b365-f10580e5c25e,1999 Pokemon Tv Animation Series 1 Foil Sandslash #28,https://alt.xyz/research/4f7df6e6-d343-476a-b365-f10580e5c25e,1999,Pokemon Tv Animation Series 1 Foil,28,Sandslash,,PSA,10.0,2026-09-11,2026-09-11
4f8081b8-4431-44e9-bfcf-4aaa08842573,2023 Zenith Pokemon Sword and Shield Crown French Galarian Gallery Origin Forme Palkia Vstar Ggs #GG67,https://alt.xyz/research/4f8081b8-4431-44e9-bfcf-4aaa08842573,2023,Zenith,GG67,Origin Forme Palkia Vstar Ggs,Pokemon Sword and Shield Crown  French Galarian Gallery,PSA,10.0,2026-09-11,2026-09-17
4f808cbb-c400-4228-a06d-b76a239d70c9,2003 Pokemon Adv Aqua Deck Kit Unlimited Japanese Team Aqua's Kyogre #013,https://alt.xyz/research/4f808cbb-c400-4228-a06d-b76a239d70c9,2003,Pokemon Adv Aqua Deck Kit Unlimited Japanese,013,Team Aqua's Kyogre,,PSA,10.0,2026-09-11,2026-09-17
4f80b2b3-0cc3-4367-9f5b-dc7f31b40ada,2000 Pokemon Gym Heroes 1st Edition Psychic Energy #131,https://alt.xyz/research/4f80b2b3-0cc3-4367-9f5b-dc7f31b40ada,2000,Pokemon Gym Heroes,131,Psychic Energy,1st Edition,PSA,10.0,2026-09-11,2026-09-11
4f816d15-24dc-49ce-80ff-9a31ae612990,2006 Pokemon Ex Holon Phantoms Holo Blaziken #20,https://alt.xyz/research/4f816d15-24dc-49ce-80ff-9a31ae612990,2006,Pokemon Ex Holon Phantoms,20,Blaziken,Holo,PSA,10.0,2026-09-11,2026-09-17
4f843a20-ae2f-432c-ae87-1e1f914513d2,2000 Pokemon Gym Heroes 1st Edition Lt. Surge's Pikachu #81,https://alt.xyz/research/4f843a20-ae2f-432c-ae87-1e1f914513d2,2000,Pokemon Gym Heroes,81,Lt. Surge's Pikachu,1st Edition,PSA,10.0,2026-09-11,2026-09-17
4f843bc3-c417-4902-bc9e-547b0605ab23,2022 TCG Sword & Shield Silver Tempest Blaziken Vmax Tgur #TG15,https://alt.xyz/research/4f843bc3-c417-4902-bc9e-547b0605ab23,2022,TCG Sword & Shield Silver Tempest,TG15,Blaziken Vmax Tgur,,PSA,10.0,2026-09-12,2026-09-17
4f8583fb-ba2a-4e73-afb2-49b0de3955f1,2005 Pokemon Ex Emerald Scott #84,https://alt.xyz/research/4f8583fb-ba2a-4e73-afb2-49b0de3955f1,2005,Pokemon Ex Emerald,84,Scott,,PSA,10.0,2026-09-11,2026-09-11
4f86788a-1fcc-4a06-8b08-951ed8780be8,2022 Pokemon Sword and Shield Lost Origin German Hisuian Goodra Vstar Ur #136,https://alt.xyz/research/4f86788a-1fcc-4a06-8b08-951ed8780be8,2022,Pokemon Sword and Shield Lost Origin German,136,Hisuian Goodra Vstar Ur,,PSA,10.0,2026-09-11,2026-09-11
4f878d88-4bdc-4cec-a626-e866fcc81537,2014 Pokemon XY Phantom Forces Holo Feraligatr #17,https://alt.xyz/research/4f878d88-4bdc-4cec-a626-e866fcc81537,2014,Pokemon XY Phantom Forces,17,Feraligatr,Holo,PSA,10.0,2026-09-11,2026-09-11
4f89c1d2-d523-4835-a928-1af2b7e05ad4,2008 Pokemon Diamond and Pearl Great Encounters Reverse Holo Skarmory #53,https://alt.xyz/research/4f89c1d2-d523-4835-a928-1af2b7e05ad4,2008,Pokemon Diamond and Pearl Great Encounters,53,Skarmory,Reverse Holo,PSA,10.0,2026-09-11,2026-09-11
4f8bc5d1-884f-4540-beaa-bd6f60dfedb5,2025 TCG Mega Evolution German Steelix Ir #150,https://alt.xyz/research/4f8bc5d1-884f-4540-beaa-bd6f60dfedb5,2025,TCG Mega Evolution German,150,Steelix Ir,,PSA,10.0,2026-09-11,2026-09-11
4f8c7cae-7b8d-4aee-9cae-66938235d905,2024 Pokemon Scarlet and Violet Paldean Fates Shiny Rare Palafin #124,https://alt.xyz/research/4f8c7cae-7b8d-4aee-9cae-66938235d905,2024,Pokemon Scarlet and Violet Paldean Fates,124,Palafin,Shiny Rare,PSA,10.0,2026-09-11,2026-09-11
4f8c92dc-628b-4288-8c59-8fb94c45193f,1999 Pokemon Base Set Porygon #39,https://alt.xyz/research/4f8c92dc-628b-4288-8c59-8fb94c45193f,1999,Pokemon Base Set,39,Porygon,,PSA,10.0,2026-09-11,2026-09-11
4f92881c-b562-4d27-9673-2d42440338a2,2019 Elite Sun and Moon Hidden Fates Trainer Box Moltres Zapdos Articuno Gx Italian #SM210,https://alt.xyz/research/4f92881c-b562-4d27-9673-2d42440338a2,2019,Elite,SM210,Moltres Zapdos Articuno Gx Italian,Sun and Moon Hidden Fates Trainer Box,PSA,10.0,2026-09-12,2026-09-17
4f950955-fe0d-45a5-90b7-bb2f0483faf7,2023 Pokemon Scarlet and Violet 151 French Kadabra U #64,https://alt.xyz/research/4f950955-fe0d-45a5-90b7-bb2f0483faf7,2023,Pokemon Scarlet and Violet 151 French,64,Kadabra U,,PSA,10.0,2026-09-11,2026-09-11
4f95726f-a775-46e0-a2f0-196f8086cfba,2023 Pokemon Scarlet and Violet Ruler of the Black Flame Chinese Cantonese Charizard Ex Ur #139,https://alt.xyz/research/4f95726f-a775-46e0-a2f0-196f8086cfba,2023,Pokemon Scarlet and Violet Ruler of the Black Flame Chinese Cantonese,139,Charizard Ex Ur,,PSA,10.0,2026-09-12,2026-09-17
4f95ca9b-f20f-4cdf-b9de-acc7e1d4e1ef,2004 Pokemon Spanish Ex Ruby & Sapphire Sneasel Ex #103,https://alt.xyz/research/4f95ca9b-f20f-4cdf-b9de-acc7e1d4e1ef,2004,Pokemon Spanish Ex Ruby & Sapphire,103,Sneasel Ex,,PSA,10.0,2026-09-11,2026-09-11
4f979ee8-e610-466a-8bcf-d72c32dd6722,2006 Pokemon Ex Dragon Frontiers Reverse Holo Kirlia #33,https://alt.xyz/research/4f979ee8-e610-466a-8bcf-d72c32dd6722,2006,Pokemon Ex Dragon Frontiers,33,Kirlia,Reverse Holo,PSA,10.0,2026-09-11,2026-09-11
4f987180-bee0-4a7b-adbe-ad07d9334fd9,2000 Pokemon World Collection German Flying Pikachu #25,https://alt.xyz/research/4f987180-bee0-4a7b-adbe-ad07d9334fd9,2000,Pokemon World Collection German,25,Flying Pikachu,,PSA,10.0,2026-09-11,2026-09-17
